date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:36:36	657/657	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:51%20GMT	https://www.gfsd.org/fs/resource-manager/view/f8b5a6b6-56c6-4306-9a87-da09207b7e8e	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/f8b5a6b6-56c6-4306-9a87-da09207b7e8e	(from https://www.gfsd.org/academics/universal-pre-kindergarten)
18:36:36	659/659	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:51%20GMT	https://www.gfsd.org/fs/resource-manager/view/7208ec6b-0afd-4ed7-9615-a23a698ba9b5	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/7208ec6b-0afd-4ed7-9615-a23a698ba9b5	(from https://www.gfsd.org/academics/universal-pre-kindergarten)
18:36:36	658/658	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:51%20GMT	https://www.gfsd.org/fs/resource-manager/view/1fcfaf1c-843e-4206-a242-f25fc0faaea1	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/1fcfaf1c-843e-4206-a242-f25fc0faaea1	(from https://www.gfsd.org/academics/universal-pre-kindergarten)
18:36:36	668/668	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:52%20GMT	https://www.gfsd.org/fs/resource-manager/view/8fd0c320-7b1d-4284-b036-18e10a4e0a3c	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/8fd0c320-7b1d-4284-b036-18e10a4e0a3c	(from https://www.gfsd.org/academics/universal-pre-kindergarten)
18:36:37	647/647	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:52%20GMT	https://www.gfsd.org/fs/resource-manager/view/24892adf-9463-4233-bd12-994b4644716c	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/24892adf-9463-4233-bd12-994b4644716c	(from https://www.gfsd.org/academics/universal-pre-kindergarten)
18:36:37	658/658	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:52%20GMT	https://www.gfsd.org/fs/resource-manager/view/8cdb8165-3a6f-45f0-8f8b-e5e510f89472	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/8cdb8165-3a6f-45f0-8f8b-e5e510f89472	(from https://www.gfsd.org/academics/universal-pre-kindergarten)
18:36:37	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:52%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/athletics)
18:36:38	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:53%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/athletics)
18:36:38	647/647	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:53%20GMT	https://www.gfsd.org/fs/resource-manager/view/5a50486e-2308-4cb3-ba01-ac0bde24e5ae	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/5a50486e-2308-4cb3-ba01-ac0bde24e5ae	(from https://www.gfsd.org/athletics)
18:36:38	658/658	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:53%20GMT	https://www.gfsd.org/fs/resource-manager/view/b168c7ad-d5bd-45fb-999e-a0bc8d25a744	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/b168c7ad-d5bd-45fb-999e-a0bc8d25a744	(from https://www.gfsd.org/athletics)
18:36:38	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:53%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/athletics/directions-to-away-contests)
18:36:39	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:54%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/athletics/directions-to-away-contests)
18:36:39	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:54%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/board-of-education)
18:36:39	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:54%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/board-of-education)
18:36:39	597/597	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:55%20GMT	https://www.gfsd.org/fs/pages/438	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/438	(from https://www.gfsd.org/board-of-education)
18:36:40	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:55%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/board-of-education/policies)
18:36:40	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:55%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/board-of-education/policies)
18:36:40	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:55%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/budget-finanace)
18:36:41	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:56%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/budget-finanace)
18:36:41	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:56%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/budget-finanace/business-office)
18:36:41	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:56%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/budget-finanace/business-office)
18:36:42	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:57%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:42	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:36:57%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:42	681/681	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:57%20GMT	https://www.gfsd.org/fs/resource-manager/view/7326adcd-6a79-4146-bc22-b349167475d8	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/7326adcd-6a79-4146-bc22-b349167475d8	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:42	676/676	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:58%20GMT	https://www.gfsd.org/fs/resource-manager/view/b2bf24f9-9495-4c9c-8591-f10bc3423c56	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/b2bf24f9-9495-4c9c-8591-f10bc3423c56	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:43	656/656	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:58%20GMT	https://www.gfsd.org/fs/resource-manager/view/40738b62-8e34-42dd-b98d-afb882a8bc8a	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/40738b62-8e34-42dd-b98d-afb882a8bc8a	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:43	653/653	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:58%20GMT	https://www.gfsd.org/fs/resource-manager/view/55b96169-b7d9-4ee6-b393-7e67e5e77eef	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/55b96169-b7d9-4ee6-b393-7e67e5e77eef	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:43	668/668	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:58%20GMT	https://www.gfsd.org/fs/resource-manager/view/135b33fa-4f48-4454-9027-c74128514f9e	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/135b33fa-4f48-4454-9027-c74128514f9e	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:43	689/689	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:58%20GMT	https://www.gfsd.org/fs/resource-manager/view/1e576307-bae0-4d81-a431-e267aef6c7fb	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/1e576307-bae0-4d81-a431-e267aef6c7fb	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:44	139943/139943	---M--	200	added ('OK')	image/png	etag:%227f73af122fdf0da50c741dcebc0c235c%22	https://resources.finalsite.net/images/f_auto,q_auto,t_image_size_6/v1743447636/gfsdorg/ylc3tbg9g403r40mpwnn/GlensFallsSampleBallot24-21.png	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/resources.finalsite.net/images/f_auto,q_auto,t_image_size_6/v1743447636/gfsdorg/ylc3tbg9g403r40mpwnn/GlensFallsSampleBallot24-21.png	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:44	674/674	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:36:59%20GMT	https://www.gfsd.org/fs/resource-manager/view/c34f5d5e-b9b9-48c2-a695-10a049a7ce9b	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/c34f5d5e-b9b9-48c2-a695-10a049a7ce9b	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:44	49922/49922	---M--	200	added ('OK')	image/png	etag:%22b35d24004cd84c1f75bda49307f01295%22	https://resources.finalsite.net/images/f_auto,q_auto/v1743447697/gfsdorg/alhcd6cp9mufn9agnei0/GlensFallsSampleBallot24-11.png	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/resources.finalsite.net/images/f_auto,q_auto/v1743447697/gfsdorg/alhcd6cp9mufn9agnei0/GlensFallsSampleBallot24-11.png	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:44	665/665	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:00%20GMT	https://www.gfsd.org/fs/resource-manager/view/77ba6285-af43-4853-9cf4-63bb398d4e9f	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/77ba6285-af43-4853-9cf4-63bb398d4e9f	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:45	38243/38243	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2024%20Apr%202025%2022:37:00%20GMT	https://player.vimeo.com/api/player.js	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/player.vimeo.com/api/player.js	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:45	653/653	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:00%20GMT	https://www.gfsd.org/fs/resource-manager/view/8c04cf81-d58a-47e4-9055-4b37a4d0ad7d	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/8c04cf81-d58a-47e4-9055-4b37a4d0ad7d	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:45	670/670	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:00%20GMT	https://www.gfsd.org/fs/resource-manager/view/03d144cf-8bc8-4a66-b56b-d48f70707793	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/03d144cf-8bc8-4a66-b56b-d48f70707793	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:45	660/660	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:01%20GMT	https://www.gfsd.org/fs/resource-manager/view/320c8623-b51f-4189-9758-9c993a257765	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/320c8623-b51f-4189-9758-9c993a257765	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:46	658/658	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:01%20GMT	https://www.gfsd.org/fs/resource-manager/view/fb1471b4-adeb-4a33-af95-48d0d3027209	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/fb1471b4-adeb-4a33-af95-48d0d3027209	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:46	661/661	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:01%20GMT	https://www.gfsd.org/fs/resource-manager/view/46796dd2-ea0d-4016-8ea3-e21ea5fc478e	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/46796dd2-ea0d-4016-8ea3-e21ea5fc478e	(from https://www.gfsd.org/budget-finanace/school-budget)
18:36:46	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:37:01%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/departments-services)
18:36:47	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:37:02%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2	(from https://www.gfsd.org/departments-services)
18:36:47	570/570	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:37:02%20GMT	https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.f1.delayed	(from https://www.gfsd.org/departments-services/register-for-school)
18:36:50	31863/31863	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2022:37:03%20GMT	https://www.gfsd.org/departments-services/food-services/	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/departments-services/food-services/index.html	(from https://www.gfsd.org/departments-services)
18:36:50	24664/24664	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:03%20GMT	https://www.gfsd.org/departments-services/business-office/	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/departments-services/business-office/index.html	(from https://www.gfsd.org/departments-services)
18:36:50	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.f2.delayed	(from https://www.gfsd.org/departments-services/register-for-school)
18:36:50	33712/33712	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2022:37:03%20GMT	https://www.gfsd.org/departments-services/register-for-school/	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/departments-services/register-for-school/index.html	(from https://www.gfsd.org/departments-services)
18:36:50	34108/34108	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2022:37:04%20GMT	https://www.gfsd.org/departments-services/health-services/	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/departments-services/health-services/index.html	(from https://www.gfsd.org/departments-services)
18:36:50	606/606	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Apr%202025%2022:37:05%20GMT	https://www.gfsd.org/fs/pages/429	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/429	(from https://www.gfsd.org/departments-services/register-for-school)
18:36:50	648/648	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:05%20GMT	https://www.gfsd.org/fs/resource-manager/view/01774418-9396-4b0d-9323-f021095e67be	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/01774418-9396-4b0d-9323-f021095e67be	(from https://www.gfsd.org/departments-services/register-for-school)
18:36:51	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.f5.delayed	(from https://www.gfsd.org/departments-services/food-services)
18:36:51	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.f6.delayed	(from https://www.gfsd.org/departments-services/food-services)
18:36:51	663/663	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:06%20GMT	https://www.gfsd.org/fs/resource-manager/view/23b28e84-587d-4892-8c25-278c8eeea86f	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/23b28e84-587d-4892-8c25-278c8eeea86f	(from https://www.gfsd.org/departments-services/food-services)
18:36:51	39331/39331	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Apr%202025%2022:37:06%20GMT	https://www.gfsd.org/departments-services/student-support/	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/departments-services/student-support/index.html	(from https://www.gfsd.org/departments-services)
18:36:51	644/644	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:06%20GMT	https://www.gfsd.org/fs/resource-manager/view/00ca8b51-c104-465b-b609-eefe968a96d5	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/00ca8b51-c104-465b-b609-eefe968a96d5	(from https://www.gfsd.org/departments-services/food-services)
18:36:51	656/656	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:06%20GMT	https://www.gfsd.org/fs/resource-manager/view/385daa35-0e74-45e2-899a-940c7d1c6f04	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/385daa35-0e74-45e2-899a-940c7d1c6f04	(from https://www.gfsd.org/departments-services/food-services)
18:36:51	647/647	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:06%20GMT	https://www.gfsd.org/fs/resource-manager/view/bf424272-4706-41a1-bfc5-27874d4aafd7	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/bf424272-4706-41a1-bfc5-27874d4aafd7	(from https://www.gfsd.org/departments-services/food-services)
18:36:51	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.fb.delayed	(from https://www.gfsd.org/departments-services/health-services)
18:36:51	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.fc.delayed	(from https://www.gfsd.org/departments-services/health-services)
18:36:51	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.fd.delayed	(from https://www.gfsd.org/departments-services/health-services/wellness-policy)
18:36:51	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.fe.delayed	(from https://www.gfsd.org/departments-services/health-services/wellness-policy)
18:36:52	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.ff.delayed	(from https://www.gfsd.org/departments-services/safety-culture)
18:36:52	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.100.delayed	(from https://www.gfsd.org/departments-services/safety-culture)
18:36:52	683/683	---MC-	302	error ('Found')	text/html	date:Thu,%2024%20Apr%202025%2022:37:07%20GMT	https://www.gfsd.org/fs/resource-manager/view/c8d1c8de-a9b7-4e4b-a2c2-003b3c40eafe	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/resource-manager/view/c8d1c8de-a9b7-4e4b-a2c2-003b3c40eafe	(from https://www.gfsd.org/departments-services/safety-culture)
18:36:52	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.102.delayed	(from https://www.gfsd.org/departments-services/safety-culture/wide)
18:36:52	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.103.delayed	(from https://www.gfsd.org/departments-services/safety-culture/wide)
18:36:52	507320/507320	---MCZ	200	added ('OK')	text/css	etag:W/%22609b246894bdb1:0%22	https://www.gfsd.org/uploaded/themes/default_24/main.css?1733838176	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/uploaded/themes/default_24/main3cfd.css	(from https://www.gfsd.org/departments-services/safety-culture/glens-falls-elementary-schools-code-of-conduct)
18:36:52	507684/507684	---MCZ	200	added ('OK')	text/css	etag:W/%22409b946894bdb1:0%22	https://www.gfsd.org/uploaded/themes/default_24/schoolTheme.css?1733838176	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/uploaded/themes/default_24/schoolTheme3cfd.css	(from https://www.gfsd.org/departments-services/safety-culture/glens-falls-elementary-schools-code-of-conduct)
18:36:52	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.106.delayed	(from https://www.gfsd.org/departments-services/safety-culture/glens-falls-elementary-schools-code-of-conduct)
18:36:52	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.107.delayed	(from https://www.gfsd.org/departments-services/safety-culture/glens-falls-elementary-schools-code-of-conduct)
18:36:53	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.109.delayed	(from https://www.gfsd.org/departments-services/safety-culture/dignity-for-all-students-dasa)
18:36:53	0/-1	---M--	301	error ('')			https://www.gfsd.org/fs/pages/2	C:/Users/kanad/Downloads/mrperrydiedforthejews/Glens-Falls-City-School-District/GFSD%20Copy/www.gfsd.org/fs/pages/2.10a.delayed	(from https://www.gfsd.org/departments-services/safety-culture/dignity-for-all-students-dasa)
